id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T08:26:11.000Z""","""Mursy Alguineedy""",N/A,"""I still don't understand how tech reviewers are not bashing the fuck out of that screen resolution. I bet if any other android phone came with that same price and screen resolution, every tech reviewer would fuck the shit out of that phone."""
N/A,"""2018-09-13T08:26:07.000Z""","""Sudipta Das""",N/A,"""iPhone XRstillnotaffordable"""
N/A,"""2018-09-13T08:26:05.000Z""","""mubashir jr""",N/A,"""Ur the greatest"""
N/A,"""2018-09-13T08:26:04.000Z""","""Renato Fontes""",N/A,"""White one is a solid 9. Pretty cool having a glass phone that doesn't look dirty."""
N/A,"""2018-09-13T08:26:04.000Z""","""Asif Talpur""",N/A,"""It's the same phone.."""
N/A,"""2018-09-13T08:26:03.000Z""","""AB POWER""",N/A,"""Nice phone"""
N/A,"""2018-09-13T08:26:00.000Z""","""Faisal Khan""",N/A,"""I also liked red color.....but my vote goes to IphoneXs bcoz it's different"""
N/A,"""2018-09-13T08:25:58.000Z""","""DuckGoose Gaming""",N/A,"""Best quality videos on you tube."""
N/A,"""2018-09-13T08:25:56.000Z""","""LUCID""",N/A,"""You could anticipate the red iphone rating!"""
N/A,"""2018-09-13T08:25:54.000Z""","""Muhtashim Imran""",N/A,"""iPhone XR is a expensive joke by apple company \ud83d\udc4e\ud83c\udffb\ud83d\ude12\ud83d\ude12\ud83d\ude12\ud83d\ude12 hit like if you guys agree \ud83d\ude10"""
N/A,"""2018-09-13T08:25:53.000Z""","""M Abdulhamid""",N/A,"""iPhone X Retard"""
N/A,"""2018-09-13T08:25:46.000Z""","""ajay godase""",N/A,"""Ugly iPhone for 1000$ that too with jst a single camera..."""
N/A,"""2018-09-13T08:25:45.000Z""","""Nikhil Bhagat""",N/A,"""720P ??? WTF?? is this 2008???"""
N/A,"""2018-09-13T08:25:44.000Z""","""Em, ily.""",N/A,"""I phone eXtRa\n\n\niPhone XA iPhone XB I phone XC"""
N/A,"""2018-09-13T08:25:37.000Z""","""Labheshh Sutar""",N/A,"""Nokia did the same and now iPhone......so u now know the future of apple"""
N/A,"""2018-09-13T08:25:35.000Z""","""MemeKing""",N/A,"""I cant wait to get this phone"""
N/A,"""2018-09-13T08:25:34.000Z""","""Dzire English""",N/A,"""I'm going for the XR choral...who's with me?? Put like!"""
N/A,"""2018-09-13T08:25:33.000Z""","""Talha Razzaq""",N/A,"""Working hard\ud83d\ude00\ud83d\ude00\ud83d\ude00\ud83e\udd13good job"""
N/A,"""2018-09-13T08:25:33.000Z""","""gihan  kavinda""",N/A,"""Same shit with new colours"""
N/A,"""2018-09-13T08:25:33.000Z""","""Charlyoseayo""",N/A,"""Never been here this early. Hi Marques"""
N/A,"""2018-09-13T08:25:32.000Z""","""Michael Kotsopulos""",N/A,"""If it was cheaper and with a better display, this would be the coolest phone of 2018"""
N/A,"""2018-09-13T08:25:28.000Z""","""Ahmed Mohamed""",N/A,"""I don\u2019t like it"""
N/A,"""2018-09-13T08:25:23.000Z""","""JW Fan""",N/A,"""Apple Watch video next? \ud83d\ude01"""
N/A,"""2018-09-13T08:25:21.000Z""","""Gajanan K. Channel.""",N/A,"""Yellow hmmm this one has some taxi vibes...\ud83d\ude95\ud83d\ude95\ud83d\ude02"""
N/A,"""2018-09-13T08:25:19.000Z""","""Den VII""",N/A,"""There's 300 dollar phones that are 1080p or even 1440p.\nFor fucks sake apple quit your greedy retarded addiction already"""
N/A,"""2018-09-13T08:25:16.000Z""","""Hudeyfa Abdi""",N/A,"""No sleep gang where you at?"""
N/A,"""2018-09-13T08:25:12.000Z""","""Joey Keilholz""",N/A,"""4 AM squad\nAll these prices suck btw"""
N/A,"""2018-09-13T08:25:09.000Z""","""MrFantasticr24""",N/A,"""Am I the only one who heard \""it's like a fucking Frankenstein iPhone\"""""
N/A,"""2018-09-13T08:25:09.000Z""","""Ahmad Al Mubeen""",N/A,"""R- Revolutionary \ud83d\ude02"""
N/A,"""2018-09-13T08:25:06.000Z""","""Agusta""",N/A,"""10R. The R stands for retarded \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-13T08:25:05.000Z""","""MixPlays""",N/A,"""The *'R'* in iPhone *XR* stands for nothing. It's a play on its own name, stating that the iPhone *XR* is not as good as the *XS* , but just a *notch* lower. Hence why the *'R'* is one letter behind *'S'* in the alphabet. Basically, it's close to the *XS* , but not quite there yet."""
N/A,"""2018-09-13T08:25:02.000Z""","""Reebanta Paul Chowdhury""",N/A,"""RIP to the home button :D"""
N/A,"""2018-09-13T08:25:00.000Z""","""Sam Grist""",N/A,"""If it uses software for  portrait mode than will other iPhones be able to do portrait mode"""
N/A,"""2018-09-13T08:24:58.000Z""","""Sheik Dhawood""",N/A,"""@0:43 Xr and Xs don\u2019t have same ram according to leaks...."""
id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T08:24:55.000Z""","""Sandipan Samanta""",N/A,"""720p is the deal breaker"""
N/A,"""2018-09-13T08:24:54.000Z""","""Ramon Entrina III""",N/A,"""That \""slightly\"" thicker bezel tho.\ud83d\ude02"""
N/A,"""2018-09-13T08:24:54.000Z""","""Jon Glass""",N/A,"""iPhone R--Reimagined? Renewed? Revised? Rekt?"""
N/A,"""2018-09-13T08:24:51.000Z""","""kenan""",N/A,"""I like your honesty !\nThank u"""
N/A,"""2018-09-13T08:24:44.000Z""","""GHOSTLYCRUSADER""",N/A,"""Why 9.5"""
N/A,"""2018-09-13T08:24:40.000Z""","""nochet2211""",N/A,"""Man LCD is fine... But not even 1080p? How will I watch my crisp MKBHD videos? Definitely the biggest bummer for me."""
N/A,"""2018-09-13T08:24:36.000Z""","""Abdul Azeez""",N/A,"""RIP to the Home Button \ud83d\ude02"""
N/A,"""2018-09-13T08:24:35.000Z""","""amol pawar""",N/A,"""Am the 2nd liker Bro \ud83d\udc4d\ud83c\udffb"""
N/A,"""2018-09-13T08:24:33.000Z""","""huuugii""",N/A,"""those bezels look horrible"""
N/A,"""2018-09-13T08:24:29.000Z""","""Different""",N/A,"""750$ for a 720p screen with a notch, so like do you watch in 480p of you want to hide the edge? or is the 720p with the edge removed??"""
N/A,"""2018-09-13T08:24:27.000Z""","""zNo_Clipz""",N/A,"""Saw you on the news in my country  lol"""
N/A,"""2018-09-13T08:24:27.000Z""","""hsetih esilahc""",N/A,"""I was watching Xs and Xs Max impression when this video was uploaded..watching  two videos back to back"""
N/A,"""2018-09-13T08:24:26.000Z""","""Gary Grieser""",N/A,"""The R stands for Resolution"""
N/A,"""2018-09-13T08:24:25.000Z""","""Raj More""",N/A,"""Hugh price for dumb screen"""
N/A,"""2018-09-13T08:24:24.000Z""","""Kabir Sharma""",N/A,"""*SMH*"""
N/A,"""2018-09-13T08:24:19.000Z""","""Ragav Kannan""",N/A,"""I think R means \""Reach\"" for being apparently \""Budget\"" ...It still costs over 1000 USD in India! Makes little sense!"""
N/A,"""2018-09-13T08:24:17.000Z""","""Naveen MN""",N/A,"""This is the new expensive budget iphone"""
N/A,"""2018-09-13T08:24:15.000Z""","""lincoln charleston""",N/A,"""This will probably be my next iPhone"""
N/A,"""2018-09-13T08:24:14.000Z""","""Janvar Pitelkov""",N/A,"""eww wtf those bezels"""
N/A,"""2018-09-13T08:24:13.000Z""","""Abid Sulaiman""",N/A,"""Wtf!bullshit."""
N/A,"""2018-09-13T08:24:13.000Z""","""Den VII""",N/A,"""Literally the same shit"""
N/A,"""2018-09-13T08:24:10.000Z""","""Dileep M Nambiar""",N/A,"""Better to go for OnePlus 6T, than over priced underrated Apple XR"""
N/A,"""2018-09-13T08:24:05.000Z""","""SiGHT SMaSH""",N/A,"""Apple has just lost it no innovation just copy paste"""
N/A,"""2018-09-13T08:24:05.000Z""","""Tahinul Islam Chowdhury Tahin""",N/A,"""Owo"""
N/A,"""2018-09-13T08:24:02.000Z""","""Raptor 02""",N/A,"""Why can anyone just appreciate something about Apple products!? No phone is perfect,\nThe amount of detail, time, money, RandD that goes into making these amazing products factors in, if The phones were only 400-500 USD the comment section would be pro apple, but the quality and performance you get for the money in spot on! Not saying Android phones should be thrown away, But iPhone's are something else"""
N/A,"""2018-09-13T08:24:02.000Z""","""A-dutch-Z""",N/A,"""720p"""
N/A,"""2018-09-13T08:24:02.000Z""","""Ashot Tadevosyan""",N/A,"""RiP HOME BUTTON!!"""
N/A,"""2018-09-13T08:23:57.000Z""","""Aman Ullah""",N/A,"""Apple add less features and increase price more every year"""
N/A,"""2018-09-13T08:23:56.000Z""","""Debts""",N/A,"""I ALMOST CONSIDERED THIS PHONE UNTIL I HEARD YOU CANT EVEN WATCH 1080P VIDEOS FOR $800 WTF?!"""
N/A,"""2018-09-13T08:23:55.000Z""","""Dominik Phan""",N/A,"""It's really interesting that the iphone x is not available in the apple store."""
N/A,"""2018-09-13T08:23:53.000Z""","""wilson rosario""",N/A,"""Awesome video!!!!"""
N/A,"""2018-09-13T08:23:49.000Z""","""ashish masih""",N/A,"""What about dual sim support"""
N/A,"""2018-09-13T08:23:49.000Z""","""Yasserul Haque Sajjad""",N/A,"""Iphone Xretarded"""
N/A,"""2018-09-13T08:23:47.000Z""","""SSY""",N/A,"""everyone say shit about yellow, but you know what?\nI like it the MOST"""
N/A,"""2018-09-13T08:23:46.000Z""","""Vishal Gupta""",N/A,"""Don't the bezels feel a little larger on this X r specifically"""
N/A,"""2018-09-13T08:23:44.000Z""","""oz""",N/A,"""R stands for Retard :P"""
N/A,"""2018-09-13T08:23:44.000Z""","""Nishith Joshi""",N/A,"""It's very idiotic to pay 750$ for HD resolution when competitors are providing 2k resolution at a lower price!!!"""
N/A,"""2018-09-13T08:23:38.000Z""","""Abhishek Pandit""",N/A,"""Can iphone 6s supports bokeh in new ios 12 ?"""
N/A,"""2018-09-13T08:23:36.000Z""","""Deemo""",N/A,"""Wow apple.\n\""Hur dur lets remove the headphone jack because its outdated!!!!1\""\n>makes a phone in 2018 with a resolution below 1080P and LCD screen \nCharges 750 quid for it. \n\nEven 150$ chinese phones have better screens.."""
N/A,"""2018-09-13T08:23:35.000Z""","""Usman Malik""",N/A,"""Bruh big fan\ud83d\ude0d"""
N/A,"""2018-09-13T08:23:35.000Z""","""\u00b7 \u00b7""",N/A,"""iPhone XRubbish"""
N/A,"""2018-09-13T08:23:34.000Z""","""Callum.""",N/A,"""In class watching"""
N/A,"""2018-09-13T08:23:31.000Z""","""siddharth radhakrishnan""",N/A,"""Imagine the heat Samsung or Google will get if they came out with a 700 dollar phone with a 720p LCD display."""
N/A,"""2018-09-13T08:23:31.000Z""","""Arvind Singh""",N/A,"""What a joke by apple \ud83d\ude02"""
N/A,"""2018-09-13T08:23:30.000Z""","""CallMeMrJenkins""",N/A,"""R stands for Retarded."""
N/A,"""2018-09-13T08:23:29.000Z""","""Xavier Andres""",N/A,"""Yo"""
N/A,"""2018-09-13T08:23:28.000Z""","""Loren Kazia""",N/A,"""Why 9.5/10?"""
N/A,"""2018-09-13T08:23:27.000Z""","""metaphoricalemon //""",N/A,"""F for the home button and 3D Touch. Probably the most underused feature on an iPhone, I'll miss it when I upgrade"""
N/A,"""2018-09-13T08:23:23.000Z""","""Alex K""",N/A,"""IPhone X Reduced!"""
N/A,"""2018-09-13T08:23:18.000Z""","""kevin santos""",N/A,"""At least i can watch Netflix with1080p on my iPhone 7. Also touch id, 3d touch and no notch haha"""
N/A,"""2018-09-13T08:23:14.000Z""","""hameed sharyff""",N/A,"""800p lcd display for 800?\ud83d\udc4e \ud83d\udc4e"""
N/A,"""2018-09-13T08:23:14.000Z""","""Matteo Perini""",N/A,"""The peachy one is for Sara Dietschy"""
N/A,"""2018-09-13T08:23:14.000Z""","""Odumabo Adedeji""",N/A,"""Beautiful i phone Xr"""
N/A,"""2018-09-13T08:23:12.000Z""","""Dylan Michael""",N/A,"""iPhone XRipoff"""
N/A,"""2018-09-13T08:23:10.000Z""","""sadam hussain""",N/A,"""IPhone Xr ( Xpensive and ridiculous)"""
N/A,"""2018-09-13T08:23:09.000Z""","""Bmax""",N/A,"""800p resolution on a 750$ phone in 2018... LOL."""
N/A,"""2018-09-13T08:23:09.000Z""","""Sambhav Gandhi""",N/A,"""This budget phone is out of my budget! \ud83d\ude23\ud83d\ude23\ud83d\ude23\ud83d\ude02"""
N/A,"""2018-09-13T08:23:05.000Z""","""Arnav\u30e1\u00d8 nope""",N/A,"""Just a small upgrade"""
N/A,"""2018-09-13T08:23:05.000Z""","""Jan Rhais Amantiad""",N/A,"""Finally XR! Thanks MKBHD! hehe 2 vids in one day!"""
N/A,"""2018-09-13T08:23:04.000Z""","""Gowtham Vishwanath Kolluru""",N/A,"""Great! Waiting  for full review!"""
N/A,"""2018-09-13T08:23:03.000Z""","""Anshul Raut""",N/A,"""Come on Apple 749$ for LCD display\nAnd some people even laughed at the event if listened properly....."""
N/A,"""2018-09-13T08:23:00.000Z""","""The Nerfinoid""",N/A,"""The low res screen is such a deal breaker for me if it had 1080p its a no brainer for me"""
N/A,"""2018-09-13T08:22:59.000Z""","""Muyed Ahmed""",N/A,"""r for ridiculous"""
N/A,"""2018-09-13T08:22:58.000Z""","""Just some random guy""",N/A,"""My u12plus has much much better screen than that iphone for the same price and it's much better phone overall. why buy iphone than"""
N/A,"""2018-09-13T08:22:54.000Z""","""Tom Drieskens""",N/A,"""This is basically a shit overpriced phone"""
N/A,"""2018-09-13T08:22:54.000Z""","""Ahmed Al Wakeel""",N/A,"""Except for the 2012 display... looks  like quite a good package"""
N/A,"""2018-09-13T08:22:54.000Z""","""Raj More""",N/A,"""EWWW"""
N/A,"""2018-09-13T08:22:49.000Z""","""ICN Gamer""",N/A,"""Who needs the new iPhones for 100 dollars cheaper?"""
N/A,"""2018-09-13T08:22:47.000Z""","""Ivan Stepanovski""",N/A,"""R for Rubish"""
N/A,"""2018-09-13T08:22:41.000Z""","""Brice Astruc""",N/A,"""Not even fullHD ?!"""
N/A,"""2018-09-13T08:22:38.000Z""","""Rakesh Chandrasekar""",N/A,"""I think the R stands for Reach"""
N/A,"""2018-09-13T08:22:34.000Z""","""Runze Hu""",N/A,"""And it costs you 750.. what a shameless company."""
N/A,"""2018-09-13T08:22:32.000Z""","""Aadithya S""",N/A,"""Iphone X Regret"""
N/A,"""2018-09-13T08:22:30.000Z""","""W Dora""",N/A,"""Heeeyyy. The notification not ringing... bad youtube..."""
N/A,"""2018-09-13T08:22:25.000Z""","""RaptorRex 007""",N/A,"""Display could\u2019ve been better"""
N/A,"""2018-09-13T08:22:25.000Z""","""Oishik Goswami""",N/A,"""so I cannot watch 1080p youtube videos on this phone?\ud83e\uddd0"""
N/A,"""2018-09-13T08:22:24.000Z""","""if i care""",N/A,"""U cant even watch 1080p videos wtf and its 1050$ usd in my country...... One plus 6 is only 560$ so imma buy that instead"""
N/A,"""2018-09-13T08:22:23.000Z""","""Kowsar Ahamed""",N/A,"""Price is 400$ for this justify"""
N/A,"""2018-09-13T08:22:19.000Z""","""moon 9""",N/A,"""\u9ed1\u6846\u505c\u822a\u6bcd\uff1f"""
N/A,"""2018-09-13T08:22:19.000Z""","""Mukul Thakur""",N/A,"""iPhone XRekt"""
N/A,"""2018-09-13T08:22:16.000Z""","""Tomas Bani\u0107""",N/A,"""Sorry Apple,  that R is straight up trash."""
N/A,"""2018-09-13T08:22:05.000Z""","""Uncle Drew""",N/A,"""the R in XR might stand for Rainbow just like the C in 5C stood for Color"""
N/A,"""2018-09-13T08:22:03.000Z""","""razu khatri""",N/A,"""If your going for iphone then dont go for this.... Pixel is just garbage and its 2018 when android budget phone has FHD and even QHD"""
N/A,"""2018-09-13T08:22:01.000Z""","""ice cream biscuit""",N/A,"""Iphone 10R -R for ripoff"""
N/A,"""2018-09-13T08:21:59.000Z""","""Zareen Daniah""",N/A,"""I was waiting for your review after I saw you appear for like 2 seconds in WIRED's review lol"""
N/A,"""2018-09-13T08:21:53.000Z""","""Different""",N/A,"""is this a joke?"""
N/A,"""2018-09-13T08:21:52.000Z""","""\u303diammarshall""",N/A,"""I'm having trouble silver or gold ?"""
N/A,"""2018-09-13T08:21:50.000Z""","""Jiho Kim""",N/A,"""camera bump can't just go away\ud83e\udd14"""
N/A,"""2018-09-13T08:21:43.000Z""","""Frank Ordu""",N/A,"""The bezels on that phone. goddamn!"""
N/A,"""2018-09-13T08:21:43.000Z""","""frogz""",N/A,"""R = Reboot  (simply rebooting the iPhone design for 2018)"""
N/A,"""2018-09-13T08:21:39.000Z""","""YASH RAJ SHARMA""",N/A,"""he's carrying an iMAC in his suitcase...come on let's talk about this"""
N/A,"""2018-09-13T08:21:39.000Z""","""Natraj Patil""",N/A,"""\u20b976,900 = $1068 in India..\n\nNo thanks Apple..\n\nI'm planning to switch from Android to iOS, maybe I might have to get 7 Plus."""
N/A,"""2018-09-13T08:21:38.000Z""","""Haroon The Great""",N/A,"""Why is everyone not killing apple for releasing an iphone that looks exactly the same as last year but when samsung did it no one spares them??"""
N/A,"""2018-09-13T08:21:36.000Z""","""NEO STARK""",N/A,"""no 1080p on a 800$ phone \ud83d\udc4f\ud83d\udc4f welcome to future"""
N/A,"""2018-09-13T08:21:35.000Z""","""Biscuits""",N/A,"""Loooks ugly but not as ugly as Samsung"""
N/A,"""2018-09-13T08:21:34.000Z""","""Burped ZERO""",N/A,"""10k views in 5mins..."""
N/A,"""2018-09-13T08:21:33.000Z""","""Devam Jangra""",N/A,"""\""Budget\""\ud83d\udc48\ud83d\udc94"""
N/A,"""2018-09-13T08:21:28.000Z""","""Poojan Patel""",N/A,"""In India, it costs 1070 USD, how about that?!!!"""
N/A,"""2018-09-13T08:21:27.000Z""","""The Hh""",N/A,"""Overpriced as usual"""
N/A,"""2018-09-13T08:21:27.000Z""","""Vishwesh Bandarkar""",N/A,"""Hey mkbhd.... is it good to go with iPhone XR or wait for pixel 3..."""
id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T08:21:25.000Z""","""Yadu Krishnan""",N/A,"""Awesome bro! Please...i would like to talk to you....please....im from india..."""
N/A,"""2018-09-13T08:21:23.000Z""","""Kowsar Ahamed""",N/A,"""Notification stuff"""
N/A,"""2018-09-13T08:21:18.000Z""","""Jatin Bhai""",N/A,"""iPhone 10R - iPhone 10 Recycled \ud83e\udd23\ud83d\ude02"""
N/A,"""2018-09-13T08:21:17.000Z""","""Sachin Kharb""",N/A,"""IPhones have most ugly notches.. R stands for refurbished iPhone 7 with a notch"""
N/A,"""2018-09-13T08:21:15.000Z""","""sIyceth""",N/A,"""R stands for Retina display smh"""
N/A,"""2018-09-13T08:21:14.000Z""","""Mon2404""",N/A,"""nice with the red color \u2764\ufe0f"""
N/A,"""2018-09-13T08:21:13.000Z""","""Moon Chauhdry""",N/A,"""720p lcd display on a 750 dollar phone in 2018 .... APPLE ladies and gentelmen"""
N/A,"""2018-09-13T08:21:12.000Z""","""VORTEX""",N/A,"""R = Retina"""
N/A,"""2018-09-13T08:21:10.000Z""","""Music""",N/A,"""do you agree that apple is \ud83d\udca9"""
N/A,"""2018-09-13T08:21:10.000Z""","""S.G .K""",N/A,"""Waste of money product"""
N/A,"""2018-09-13T08:21:06.000Z""","""ZPTechTV""",N/A,"""IPhone Xr pricing is cool in US with all its awesome features... But in India it is too much and when we convert that into USD. It is almost equal to IPhone Xs... Pricing at Rs. 76, 990 in India for Xr is too much...!!!"""
N/A,"""2018-09-13T08:21:01.000Z""","""Paul Menezes""",N/A,"""Not even close to first..."""
N/A,"""2018-09-13T08:20:59.000Z""","""Bongan SPACEBONGZ""",N/A,"""Different RAM DIFFERENT RAM DIFFERENT RAAAAAM"""
N/A,"""2018-09-13T08:20:57.000Z""","""Jason Gabe""",N/A,"""This is stupid there's no need to buy this phone its not an update worth"""
N/A,"""2018-09-13T08:20:56.000Z""","""Ruan Moleman""",N/A,"""Am I the only one who finds the bezels disgustingly thick and the camera bump too big as well? Ugly Phone overall"""
N/A,"""2018-09-13T08:20:54.000Z""","""LORD OF THE RiMS""",N/A,"""340th"""
N/A,"""2018-09-13T08:20:51.000Z""","""Blake Smith""",N/A,"""10r is like a 5c"""
N/A,"""2018-09-13T08:20:49.000Z""","""joyal joshi""",N/A,"""360p \nsquad"""
N/A,"""2018-09-13T08:20:49.000Z""","""Jasper Pauwels""",N/A,"""It aren't slightly bigger bezels, the difference is pretty big, you just don't notice it that much because of the overall size difference compared to the iPhone X. It's all about the proportions on this one.\n\n(The bezels are very noticeable on the coloured versions.)"""
N/A,"""2018-09-13T08:20:49.000Z""","""Akhil Jacob""",N/A,"""I'm gonna buy it"""
N/A,"""2018-09-13T08:20:45.000Z""","""Anurag Mishra""",N/A,"""Ok can we agree that the XR is the ugliest looking among the three."""
N/A,"""2018-09-13T08:20:44.000Z""","""Daiso Kangaroo""",N/A,"""When is smartphone awards coming @mkbhd"""
N/A,"""2018-09-13T08:20:44.000Z""","""Ritesh Jain""",N/A,"""Product red is best"""
N/A,"""2018-09-13T08:20:43.000Z""","""jaithra reddy""",N/A,"""Intro tune \ud83d\udd25\ud83d\udd25"""
N/A,"""2018-09-13T08:20:34.000Z""","""Michael Boateng""",N/A,"""Wow Xr!\nWaiting to love the phone....\nWaiting....\nWaiting....\n(A million years later)\nWaiting....\n\n\nAnd he said its a little bit of a bummer, Marques, its a biiig bummer!\ud83d\ude02 Which phone do you know that costs above $700 , is without a 1080p screen?\ud83d\ude12 C'mon, if you buy this phone, you obviously have money to waste or you're a fanboy!\ud83d\ude02"""
N/A,"""2018-09-13T08:20:33.000Z""","""Fahad Ahmed""",N/A,"""R is for redundant i guess \ud83d\ude44"""
N/A,"""2018-09-13T08:20:26.000Z""","""Vert Green Heart""",N/A,"""Ram 3 GB ?"""
N/A,"""2018-09-13T08:20:26.000Z""","""Death Sweet""",N/A,"""R for rainbow"""
N/A,"""2018-09-13T08:20:19.000Z""","""Ranjit Pradhan""",N/A,"""R<S thus this naming. I guess.\nMeans little compromise."""
N/A,"""2018-09-13T08:20:17.000Z""","""harshal patne""",N/A,"""Letter before S coz T is taken by OnePlus \ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-13T08:20:12.000Z""","""Tech 1G""",N/A,"""But do you think the \u00a3749 price point is worth what you are getting with the phone"""
N/A,"""2018-09-13T08:20:12.000Z""","""saheel_abd""",N/A,"""Here comes the iphone killer !"""
N/A,"""2018-09-13T08:20:09.000Z""","""Ninad Mohite""",N/A,"""Happy Ganesh Chaturti to all Mark Browlee Subscribers"""
N/A,"""2018-09-13T08:20:07.000Z""","""Adithya Subas""",N/A,"""Fried Kient"""
N/A,"""2018-09-13T08:20:03.000Z""","""EpicTrident""",N/A,"""750$ for 800p LCD screen. \n\n\n\n\n\n\n\nOMEGALUL"""
N/A,"""2018-09-13T08:20:01.000Z""","""RohhaN WanarE""",N/A,"""Intro song? Is it self made or a piece of a bigger song? Can anybody tell which song?"""
N/A,"""2018-09-13T08:20:00.000Z""","""Apple DNA""",N/A,"""R means rainbow"""
N/A,"""2018-09-13T08:19:59.000Z""","""MatrixGolden""",N/A,"""Whoa who wished they were rich so they could buy all of them!"""
N/A,"""2018-09-13T08:19:59.000Z""","""Saurabh Soni""",N/A,"""HI"""
N/A,"""2018-09-13T08:19:58.000Z""","""HoRcHaTa 1442""",N/A,"""For the bloods! \ud83d\udc19"""
N/A,"""2018-09-13T08:19:49.000Z""","""Mac""",N/A,"""Dont get caught up in the hype.\nChoose wisely..."""
N/A,"""2018-09-13T08:19:47.000Z""","""Aditya sinha""",N/A,"""319th"""
N/A,"""2018-09-13T08:19:45.000Z""","""Cameron Ingle""",N/A,"""Apple could of created a smaller bezel by making the sides straight, not curved (iPhone se style). Would look and feel amazing"""
N/A,"""2018-09-13T08:19:43.000Z""","""Chris Tmg""",N/A,"""This shit is a joke. TFT LCD display in 2018 for $750. That alone is the reason to not get this shit"""
N/A,"""2018-09-13T08:19:39.000Z""","""Ivo Sotirov""",N/A,"""The iPhone Xr costs $1000 in Europe!!!\n                            \n849 \u20ac in Germany\n859 \u20ac in Spain and France\n889 \u20ac in Italy\n\n\ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f \ud83e\udd26\u200d\u2642\ufe0f"""
N/A,"""2018-09-13T08:19:36.000Z""","""SAI PHANEESH""",N/A,"""iPhone Xr (redesigned)"""
N/A,"""2018-09-13T08:19:36.000Z""","""Kenny Lilipaly""",N/A,"""Just buy the iphone x from last year"""
N/A,"""2018-09-13T08:19:35.000Z""","""alper e\u015fgi""",N/A,"""Emperyalist Apple"""
N/A,"""2018-09-13T08:19:34.000Z""","""Prakash Babu""",N/A,"""For the budget customer who wants an iPhone."""
N/A,"""2018-09-13T08:19:30.000Z""","""Scott Michael""",N/A,"""Twitter gang"""
N/A,"""2018-09-13T08:19:29.000Z""","""Manan Arora""",N/A,"""Wish i could take a screenshot of my notification tray during the Apple event .\n\nMarques tweeted nearly everything \ud83d\udd25\ud83d\ude02"""
N/A,"""2018-09-13T08:19:28.000Z""","""Abdul Azeez""",N/A,"""R stands for 'Retina' ( liquid Retina )"""
N/A,"""2018-09-13T08:19:26.000Z""","""Majid Ahmed""",N/A,"""Waiting for your video and here it is\ud83d\ude0d"""
N/A,"""2018-09-13T08:19:26.000Z""","""SUPER USER""",N/A,"""Those bezels though lol hahaahaaahaaa"""
N/A,"""2018-09-13T08:19:24.000Z""","""Chaitanya Atre""",N/A,"""R is for refurbished"""
N/A,"""2018-09-13T08:19:24.000Z""","""Farhan Hasin Arik""",N/A,"""Do a review for the galaxy tab s4"""
N/A,"""2018-09-13T08:19:23.000Z""","""pink Fungi""",N/A,"""stop going to these stupid events such a cringe fest. had to call it a liquid retina."""
N/A,"""2018-09-13T08:19:23.000Z""","""Pranav Chand""",N/A,"""It ain't even Full HD!? Nope.."""
N/A,"""2018-09-13T08:19:19.000Z""","""Estiaqe Evan""",N/A,"""R means Retarded \ud83d\ude12"""
N/A,"""2018-09-13T08:19:18.000Z""","""Bandhan Jha""",N/A,"""At least it's less expensive"""
N/A,"""2018-09-13T08:19:18.000Z""","""Shaurya Nathan""",N/A,"""because r comes before s, it is an implication that it is the version that is a slightly lower configuration one"""
N/A,"""2018-09-13T08:19:16.000Z""","""Romil Balar""",N/A,"""Yuck"""
N/A,"""2018-09-13T08:19:13.000Z""","""Kaustubh dutt""",N/A,"""Great vid \ud83d\udd25"""
N/A,"""2018-09-13T08:19:12.000Z""","""kefkapalazzo1""",N/A,"""Lmao why are so many of you awake it\u2019s 4am on the east coast"""
N/A,"""2018-09-13T08:19:12.000Z""","""Sanjit Venkatesan""",N/A,"""So early."""
N/A,"""2018-09-13T08:19:10.000Z""","""Abir Bandyopadhyay""",N/A,"""why shouldn't I buy a galaxy S9 with that price?"""
N/A,"""2018-09-13T08:19:10.000Z""","""VISHNU RAJ""",N/A,"""Pls give me one am great full"""
N/A,"""2018-09-13T08:19:09.000Z""","""Chaitanya Jha""",N/A,"""Disappointed... Google's turn"""
N/A,"""2018-09-13T08:19:08.000Z""","""Anbarasan S""",N/A,"""R is for 'robbing' us"""
N/A,"""2018-09-13T08:19:05.000Z""","""Kaustav 02""",N/A,"""Can I get heart"""
N/A,"""2018-09-13T08:19:04.000Z""","""Kaustubh dutt""",N/A,"""Damn!!!!"""
